TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
136,1917,96 (10),,--,1354.00,112.0 (0.9),54 Chi Orionis,CHI1 Ori,+20 1162,05 54 22.8,+20 16 34,05 48 00.00,+20 15 00.00,0.21,244,G0   V,4.41,0.59,507,chi_Orionis,4.5,05 51 25.00,+20 16 06.00,1950,"['76546 u 19500116 _', '76755 g 19500306 _', '78100 g 19501017 _', '78125 g 19501018 _', '78233 f 19501031 _', '78379 g 19501209 _', '78400 g 19501210 _', '78514 f 19510126 _', '80080 k 19511024 _', '80194 f,3g 19511201 _', '80313 k 19520106 _', '80354 f 19520215 _', '80365 2g,2f 19520218 _', '80404 3g 19520225 _', '82045 f 19521217 _', '82124 g 19530204 _', '83601 6g 19531117 _', '83655 k 19531129 _', '83826 2g 19540101 _', '83860 k 19540122 _', '83883 p 19540123 _', '83890 f 19540128 _', '83928 g 19540207 _', '83983 g 19540305 _', '84008 g 19540307 _', '85294-5 g 19541226 _', '85394 g 19550120 _', '85530 4g 19550307 _', '87184 k 19551101 _', '87204-5 3g,5k 19551106 _', '87442-3 2k 19560225 _', '90096-7 k 19571021 _', '91356-7 k 19590225 _', '93244-5 k 19601120 _', '94425-6 k 19611125 _', '94749 k 19620220 _', '95859-0 3g,f 19621126 _', '96905-6 g 19631001 _', '96958-9 3g 19631006 _', '97029-0 g 19631011 _', '97398-9 p 19640224 _', '98390-1 g 19641210 _', '98463-4 g 19650131 _', '99147 3f 19650930 _', '99441-2 k 19660308 _', '99453-4 f 19660309 _', '100212-3 g,k 19661012 _', '100483-4 p 19661230 _', '101651-2 k 19680225 _', '102560-1 g 19690304 _', '103504-5 g 19700218 _', '104327-8 k 19710227 _', '105140-1 g 19711015 _', '105252-3 g 19711030 _', '105484 g 19720131 _', '105490-1 k 19720214 _', '106503-4 g 19730211 _', '106555-6 k 19730217 _', '106585-6 k 19730228 _', '106604-5 k 19730308 _', '107202-3 g 19731011 _', '107227-8 g 19731016 _', '107315-6 g 19731025 _', '107379-0 g 19731122 _']"
