TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
1103,1934,11 (5),,--,3486.00,14.0 (8.4),9 Serp,TAU1 Ser,+15 2858.0,15 25 47.4,+15 25 40,15 21 12.00,+15 47 00.00,0.017,233,M1   III,5.17,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
