TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
225,yyyymmdd,6 (9),,3336.00A,16 (10.7),Epsilon Bootis (fol.),EPS Boo,+27 2417,14 44 59.2,+27 04 26,14 41 0.00,+27 30 0.00,0.054,290,K0-  II-I*,0.97,2.7,"('xxxxxx q yyyymmdd',)"
