TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
364,yyyymmdd,33 (9),,5398.0,37 (5.4),Lalande 43492,Lal 43492,+12 4797,22 17 15.1,+12 53 54,22 12 00.00,+12 24 00.00,0.854,84,G2   V,0.6,7.04,2378,Lal_43492,6.9,22 14 45,+12 38 49,1950,"['401 ~ 19141025 -33', '434 ~ 19141030 -20', '459 ~ 19141031 -47', '506 ~ 19141102 -69', '2487 ~ 19150703 -10', '2504 ~ 19150705 -15', '2574 ~ 19150712 -15', '2596 ~ 19150713 -13', '3817 ~ 19151027 +14', '4054 ~ 19151111 +4', '4067 ~ 19151112 0', '4155 ~ 19151117 -11', '5932 ~ 19160705 +2', '5959 ~ 19160706 +4', '6012 ~ 19160710 +3', '7703 ~ 19161104 0', '7779 ~ 19161108 +2', '8185 ~ 19161206 +7', '65459 g 19430909 _', '67609 g 19440915 _']"
