TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
876,yyyymmdd,30 (7; 26),,3340.00,34 (7.9),109 Virg,109 Vir,+2 2862.0,14 46 14.9,+01 53 34,14 41 12.00,+2 19 0.00,0.12,256,A0   V,-0.01,3.72,"('xxxxxx q yyyymmdd',)"
