TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
137,yyyymmdd,83 (8),,1365.0,49 (5.7),B. D. + 13  1036,Lal 11196 b,+13 1036,05 56 03.4,+13 55 29,05 50 00.00,+13 55 00.00,0.608,143,G5   IV,0.65,6.6,"('xxxxxx q yyyymmdd',)"
