TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1963,yyyymmdd,189 (4;17),,4665.00,197 (2.2),Alpha Aql,ALP Aql,+8 4236.0,19 50 47.0,+08 52 05,19 45 54.00,+8 36 0.00,0.662,55,A7   V,0.22,0.77,"('xxxxxx q yyyymmdd',)"
