TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
117,yyyymmdd,40 (11),,4328.0,50 (6.0),110 Herculis,110 Her,+20 3926,18 45 39.7,+20 32 46,18 41 00.00,+20 27 00.00,0.335,182,F6   V,0.46,4.19,1841,110_Herculis,4.5,18 43 30,+20 29 49,1950,"['13216 f 19180612 _', '13241 p 19180614 _', '13266 k 19180615 _', '14060 k 19180901 _', '14084 k 19180903 _', '14116 k 19180909 _', '16761 k 19190515 _', '16771 k 19190517 _', '17778 k 19190817 _', '17787 k 19190819 _', '17832 f 19190823 _', '17853 p 19190826 _', '17863 f 19190827 _', '20228 k 19200508 _', '20305 k 19200521 _', '20346 2k 19200525 _', '20365 k 19200526 _', '21290 g 19200823 _', '21363 k 19200831 _', '21443 g 19200907 _', '21571 k 19200916 _', '23759 k 19210508 _', '23796 g 19210513 _', '23813 f 19210515 _', '23866 k 19210518 _', '24913 g 19210815 _', '24924 k 19210818 _', '24938 g 19210819 _']"
