TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1890,yyyymmdd,9 (7;26),,3387.00M,19 (8.4),Delta Lib,DEL Lib,-7 3938.0,15 00 58.3,-08 31 08,14 55 36.00,-7 07 0.00,0.067,262,B9.5 V,--,4.92,"('xxxxxx q yyyymmdd',)"
