TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
393,1920,24 (10),,--,4747.0,54 (10.7),Lal 38287,Lal 38287,+15 4026,20 02 34.1,+15 35 31,19 58 00.00,+15 20 00.00,0.598,196,G7   V,0.71,7.16,2061,5Y2#4747,7.2,20 00 16.00,+15 27 33.00,1950,"['94101-2 k 19610921 _', '95605-6 u 19620828 _', '95766-7 k 19621018 _', '96366-7 f 19630618 _', '96716-7 g 19630914 _', '96761-2 k 19630917 _', '96927-8 u 19630925 _', '97133-4 k 19631023 _', '97895-6 k 19640828 _', '98714-5 k 19650702 _', '99150-1 k 19651002 _', '103334-5 k 19691015 _', '104798-9 g 19710704 _']"
