TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
302,1919,0.075 (10.0),,--,2556.0,76 (7.8),47 Ursae Majoris,47 UMa,+41 2147,10 59 27.9,+40 25 48,11 54 00.00,+40 58 00.00,0.324,279,G1-  VFe-*,0.61,5.05,970,47_Ursa_Major,5.3,10 56 40.00,+40 41 51.00,1950,"['2001 2f 19150510 +11', '4294 p 19151202 0', '4493 w 19160108 +8', '5219 k 19160428 +4', '5240 k 19160429 +7', '5280 k 19160507 +10', '8361 p 19161225 0', '8411 f 19170101 +17', '9289 k 19170508 _', '9299 k 19170509 _', '11588 k 19171217 _', '11720 p 19171231 _', '11766 f 19170103 _', '11819 k 19180115 _', '12793 k 19180427 _', '12814 k 19180501 _', '56318 u 19380328 _', '74735 u 19380401 _', '82257 3g 19530414 _', '84023 g 19540307 _', '84208 g 19540412 _', '89357 2p 19570415 _', '91462 g 19590406 _']"
