TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
750,yyyymmdd,7 (6),,3933.0,9 (9.8),Lal 31478,--,-7 4427,17 20 00.1,-08 01 23,17 14 36.00,-7 55 00.00,0.228,182,G2   V,0.68,7.97,"('xxxxxx q yyyymmdd',)"
