TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
542,yyyymmdd,-12 (6),,--,-- (--),Sigma 1311,--,+23 2048,--,--,09 01 42.00,+23 23 00.00,--,--,--,--,--,"('xxxxxx q yyyymmdd',)"
