TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
767,yyyymmdd,2 (4),,5115.0,18 (4.9),Alpha Equulei,ALP Equ,+4 4635,21 15 49.4,+05 14 52,21 10 48.00,+4 50 00.00,0.101,146,"G0+A5III,V",0.53,3.92,2238,alpha_Equulei,4.1,21 13 19,+05 02 24,1950,"['615 ~ 19141109 -13', '2380 k 19150624 -6', '2452 k 19150628 +3', '3630 k 19151015 -1', '3658 k 19151017 +10', '3715 k 19151021 -1', '3808 k 19151027 +4', '5894 k 19160704 -7', '5921 k 19160705 -8', '7365 ~ 19161014 +2', '7695 ~ 19161104 +3', '13469 ~ 19180704 _', '13507 p 19180707 _', '13529 k 19180708 _', '14531 k 19181027 _', '14565 k 19181102 _', '52963 g 19351019 _', '53958 g 19360708 _', '54460 k 19361020 _', '54461 g 19361020 _', '54489 g 19361024 _', '54502 k 19361027 _', '55259 g 19370629 _', '55733 g 19371016 _', '55744 g 19371025 _', '56858 k 19380710 _', '57301 g 19381012 _', '58211 g 19390703 _', '58216 k 19390707 _', '58976 g 19391004 _', '59073 g 19391017 _', '59183 g 19391109 _', '59852 g 19400705 _', '59882 p 19400711 _', '59884 k 19400713 _', '59902 g 19400714 _', '60535 g 19401009 _', '60583 g 19401013 _', '60637 g 19401022 _', '61926 k 19410709 _', '61941 k 19410710 _', '61957 ~ 19410714 _', '62377 g 19410920 _', '62597 g 19411029 _', '63486 f 19420715 _', '63947 g 19421101 _', '64844 k 19430620 _', '64913 p 19430627 _', '64971 p 19430707 _', '65005 k 19430716 _', '65706 g 19431010 _', '65827 p 19431012 _', '65876 g 19431029 _', '67165 p 19440629 _', '67190 g 19440702 _', '67249 k 19440716 _', '67815 g 19441015 _', '68040 g 19441031 _', '68068 g 19441102 _', '111003 g 19830726 _', '111011 k 19830801 _', '111020 g 19830802 _', '111021 g 19830802 _', '111022 k 19830802 _', '111032 k 19830807 _', '111049 g 19831008 _', '111050 k 19831008 _', '111051 k 19831008 _', '111059 f 19831010 _', '111060 g 19831015 _', '111061 g 19831015 _', '111062 g 19831015 _']"
