TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
1512,1938,-1 (4),,--,243.0,2 (7.2),45 Andr,45 And,+36 201.0,01 11 10.2,+37 43 26,01 05 30.00,+37 12 00.00,0.012,234,B7   III-*,-0.1,5.81,129,AO_25734,7.4,01 08 21.00,+37 27 31.00,1950,"['49411 g 19331130', '49460 g 19331207', '50783 k 19340726', '50807 g 19340804', '52512 g 19350812', '53220 g 19351204', '53238 g 19351209', '54583 g 19361111', '55336 k 19370728', '57014 g 19380817', '57034 g 19380819', '57537 g 19381111', '58408 k 19390801', '58425 g 19390802', '58459 g 19390805', '60145 g 19400811', '60805 k 19401206', '62145 g 19410808', '62662 g 19411112', '62803 k 19411124', '62829 g 19411126', '63564 2k 19420816', '63962 g 19421104', '65072 g 19430723', '65093 g 19430724', '65292 k 19430819', '66226 g 19431219', '66235 g 19431220', '67407 g 19440820', '68097 g 19441103']"
