TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
796,yyyymmdd,3 (4; 13),,4374.00,3 (5.7),Omicron Drac,OMI Dra,+59°1925.0,18 51 12.0,+59 23 17,18 49 42.00,+59 16 0.00,0.079,G9   IIIF*,1.19,4.66,"('xxxxxx q yyyymmdd',)"
