TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
1892,1959,10 (4),,--,3488.1,11 (6.7),GC 20737,--,+61 1501.0,15 24 17.9,+60 32 57,15 22 12.00,+61 54 00.00,0.405,297,G9,--,7.4,1409,Grb_2234,7.4,15 23 18.00,+60 43 20.00,1950,"['70174 g 19460313 _', '70180 g 19460320 _', '70202 u 19460321 _', '70338 g 19460413 _', '70733 g 19460628 _', '70768 g 19460702 _', '71847 k 19470212 _', '71891 g 19470311 _', '71901 g 19470312 _', '72333 u 19470626 _', '72352 g 19470702 _', '73284 2g 19480227 _', '73412 k 19480325 _', '73730 g 19480616 _', '73743 g 19480620 _', '73758 g 19480628 _', '74663 r 19490320 _', '74669 p 19490321 _', '74807 u 19490410 _', '74825 2g 19490420 _', '75213 g 19490702 _', '76751 2g 19500306 _', '76817 f 19500315 _', '77393 g 19500701 _', '78583 k 19510225 _', '79077 g 19510611 _', '79111 g 19510615 _', '79123 g 19510618 _', '79139 g 19510620 _', '80461 4g 19520312 _', '80476 f 19520315 _', '82481 u 19530620 _', '82501 2f 19530623 _', '82514 o 19530627 _', '84086 g 19540318 _', '84129 k 19540322 _', '84318 f 19540530 _', '84354 g 19540613 _', '85507 2g 19530302 _', '85572 g 19550312 _', '85593 g 19550313 _', '86102 4g 19550615 _', '86141 g 19550617 _', '86184 g 19550627 _', '87437 4g 19560224 _', '87550 4g 19560321 _', '87599 4g 19560327 _']"
