TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
257,yyyymmdd,43 (9),,1402.0,46 (13.9),Lalande 11471,--,+35 1334,06 06 08.4,+35 23 15,05 59 00.00,+35 24 00.00,0.314,202,G0   V,0.6,6.12,"('xxxxxx q yyyymmdd',)"
