TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1683,yyyymmdd,3 (4;20),,4624.00,10 (5.7),Beta Sge,BET Sge,+17°4048.0,19 41 02.9,+17 28 33,19 36 36.00,+17 15 0.00,0.032,G8   IIIa*,1.05,4.37,"('xxxxxx q yyyymmdd',)"
