TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
450,yyyymmdd,21 (7),,4327.0,27 (6.5),Zeta 1 Lyrae,ZET1 Lyr,+37 3222,18 44 46.2,+37 36 18,18 41 18.00,+37 30 00.00,0.018,46,A4m,0.19,4.36,"('xxxxxx q yyyymmdd',)"
