TPC No,AO Publication Year,AO Rel. Parallax (err),AO Abs. Parallax (err),Delta Pi,YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
555,1921,41 (5),,--,3636.00,43.0 (4.2),Xi 2 Scorpii,XI1 Sco,-10 4237,16 04 22.2,-11 22 22,15 58 54.00,-11 06 00.00,0.072,242,F5   IV,4.16,0.47,1482,Sigma_1998,"4.9/5.2<1""",16 01 36.00,-11 14 12.00,1950,"['9915 u 19170724 +20', '12210 f 19180302 _', '12407 k 19180317 _', '12552 k 19180327 _', '13520 g 19180708 _', '13570 k 19180714 _', '16115 k 19190309 _', '16155 k 19190311 _', '17312 k 19190702 _', '17416 g 19190711 _', '17424 k 19190712 _', '19763 k 19200320 _', '19811 g 19200322 _', '19955 k 19200409 _', '20876 p 19200709 _', '20933 p 19200713 _', '20998 g 19200717 _', '21020 k 19200720 _', '53866 k 19360616 _', '70851 u 19460717 _']"
