TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1687,yyyymmdd,,,4828.00,-2 (5.3),24 Vul,24 Vul,+24 4075.0,20 16 47.0,+24 40 15,20 12 30.00,+24 22 0.00,0.021,136,G8   III,0.95,5.32,"('xxxxxx q yyyymmdd',)"
