TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
210,yyyymmdd,13 (11),,4511.00,16 (16.8),Groombridge 2809,--,+46 2658,19 16 51.3,+46 59 56,19 14 0.00,+46 49 0.00,0.296,358,F6   IV:,0.44,6.0,"('xxxxxx q yyyymmdd',)"
