TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
403,yyyymmdd,7 (9),,380.00A,17 (8.0),1 Arietis,SIG 174,+21 243,01 50 08.5,+22 16 30,01 44 36.00,+21 47 0.00,0.014,244,K1   III,0.74,5.86,"('xxxxxx q yyyymmdd',)"
