TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1653,yyyymmdd,10 (4;18),,897.0,12 (5.7),37 Tau,37 Tau,+21 585.0,04 04 41.7,+22 04 54,03 58 48.00,+21 49 00.00,0.107,122,K0+  III-*,1.07,4.36,"('xxxxxx q yyyymmdd',)"
