TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
2054,yyyymmdd,406 (9;31),,2576.00,394 (1.1),Lal 21185,Lal 21185,+36 2147.0,11 03 20.0,+35 58 11,10 57 54.00,+36 38 0.00,4.807,187,M2   V,1.51,7.48,"('xxxxxx q yyyymmdd',)"
