TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
322,yyyymmdd,13 (10),,98.00M,26 (7.4),Sigma 42 (fainter),--,--,00 36 02.3,+29 59 35,00 31 0.00,+29 27 0.00,0.441,G2   V CO*,0.7,7.94,"('xxxxxx q yyyymmdd',)"
