TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
931,yyyymmdd,108 (5; 19),,2745.0,112 (1.6),Grb 1830,Groom 1830,+38 2285.0,11 52 59.0,+37 43 10,11 47 12.00,+38 26 00.00,7.053,145,G8   Vp,0.75,6.45,"('xxxxxx q yyyymmdd',)"
