TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1001,yyyymmdd,-13 (5; 20),,--,-- (--),Pi 20h43,--,+6°4479.0,--,--,20 09 18.00,+6 17 0.00,--,--,--,--,"('xxxxxx q yyyymmdd',)"
