TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
1025,yyyymmdd,12 (5),,1485.0,15 (7.2),Lal 12278,--,-11 1478.0,06 24 10.2,-11 31 48,06 19 30.00,-11 29 00.00,0.071,238,K3   III,1.24,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
