TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1666,yyyymmdd,11 (6;23),,--,-- (--),Lal. 31174,--,+4 3336.0,--,--,17 03 24.00,+4 34 0.00,--,--,--,--,--,"('xxxxxx q yyyymmdd',)"
