TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
879,yyyymmdd,-1 (6),,3542.0,16 (6.0),Zeta 2 Cor B,ZET2 CrB,--,15 39 22.7,+36 38 09,15 35 36.00,+36 58 00.00,0.018,240,B7   V,-0.12,5.07,1434,zeta_Coronae,"5.1/6.0<6""",15 37 29,+36 47 52,1950,"['1296 ~ 19150220 -19', '1334 ~ 19150227 0', '1360 ~ 19150228 -30', '2419 ~ 19150627 -5', '2444 ~ 19150628 +4', '2462 ~ 19150702 -7', '2508 ~ 19150706 -12', '4709 ~ 19160215 0', '4748 ~ 19160221 +2', '4782 ~ 19160229 -5', '5792 ~ 19160627 -20', '5805 ~ 19160628 -15', '5830 ~ 19160629 -14', '5838 ~ 19160630 -12', '9087 k 19170408 -20', '9113 f 19170409 -11', '50653 4k 19340709 _', '52183 4k 19350615 _', '57981 k 19390524 _', '58017 k 19390530 fog', '58040 g 19390604 _', '59890 g 19400713 _', '61932 g 19410709 _', '61948 g 19410713 _', '64798 k 19430617 _', '67170 g 19440630 _', '67218 g 19440710 _', '68867 g 19450523 _', '69071 g 19450704 _', '70785 g 19460710 _']"
