TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1950,yyyymmdd,40 (7;26),,4036.0,42 (6.8),Omega Dra,OME Dra,+68 949.0,17 36 57.0,+68 45 29,17 37 30.00,+68 48 00.00,0.323,1,F5   V,0.43,4.8,"('xxxxxx q yyyymmdd',)"
