TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1657,yyyymmdd,6 (4;17),,1676.00,7 (6.0),Tau Gem,TAU Gem,+30°1439.0,07 11 08.3,+30 14 42,07 04 48.00,+30 25 0.00,0.052,K2-  III,1.26,4.41,"('xxxxxx q yyyymmdd',)"
