TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
362,yyyymmdd,5 (8),,5252.00,5 (5.7),Mu Cephei,MU Cep,+58 2316,21 43 30.4,+58 46 48,21 40 0.00,+58 19 0.00,0.003,131,M2-  Ia,2.35,4.08,"('xxxxxx q yyyymmdd',)"
