TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1553,yyyymmdd,5 (5;18),,5360.00,6 (8.4),27 Pegs,PI1 Peg,+32 4349.0,22 09 13.6,+33 10 20,22 04 48.00,+32 41 0.00,0.088,224,G8   IIIb,1.0,5.58,"('xxxxxx q yyyymmdd',)"
