TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
1692,yyyymmdd,38 (4;15),,5163.00,38 (5.8),Br. 2792,--,+46 3305.0,21 25 19.5,+46 42 51,21 21 42.00,+46 17 0.00,0.195,74,F0   V,0.32,5.6,"('xxxxxx q yyyymmdd',)"
