TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
98,yyyymmdd,-3 (9),,1967.0,12 (4.5),17 Beta Cancri,BET Cnc,+9 1917,08 16 30.9,+09 11 07,08 11 00.00,+9 30 00.00,0.069,221,K4   IIIB*,1.48,3.52,"('xxxxxx q yyyymmdd',)"
