TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
769,yyyymmdd,-2 (4),,5145.0,-- (5.5),Gr 3436,--,+33 --,21 19 58.7,+52 58 44,21 16 48.00,+52 33 00.00,0.07,349,F8   V,0.58,7.68,"('xxxxxx q yyyymmdd',)"
