TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,Index Card Match Entry,Index Card Field Name,Index Card Mag.,Index RA,Index Card Dec,Index Card Equinox,"AO Obs No, Quality, Date"
2034,yyyymmdd,24 (4),,5161.0,29 (6.0),GC 30022,--,+0 4726.0,21 26 28.0,+01 06 11,21 21 24.00,+0 41 00.00,0.194,145,F5   V,0.44,6.13,2257,Lal_41685,6.4,21 22 55,+00 53 18,1950,"['11146 f 19171108 _', '11170 g 19171109 _', '11228 g 19171110 _', '13376 k 19180623 _', '13507 p 19180707 _', '13531 k 19180708 _', '14455 f 19181018 _', '14477 k 19181021 _', '17181 k 19190617 _', '17192 k 19190618 _', '17279 k 19190630 _', '18752 k 19191108 _', '18793 k 19191109 _', '18813 g 19191111 _', '20632 k 19200617 _', '20659 k 19200618 _', '20741 k 19200625 _', '22197 g 19201020 _', '22220 g 19201021 _', '22344 g 19201105 _', '32846 g 19240614 _', '32916 k 19240629 _', '32956 g 19240708 _', '32973 g 19240709 _', '33645 k 19241022 _', '33681 g 19241024 _']"
