TPC No,AO Result Published,AO Rel. Parallax (err),AO Abs. Parallax (err),YPC No,YPC Abs. Parallax (err),AO Name,YPC Name,BD Name,RA2000,Dec2000,AO RA1900,AO Dec1900,YPC Total Proper Motion,YPC Proper Motion Position Angle,YPC Spectrum,YPC V Mag,YPC B-V Mag,"AO Obs No, Quality, Date"
209,yyyymmdd,6 (5),,4501.0,10 (8.4),25 Aquilae,OME1 Aql,+11 3790,19 17 49.0,+11 35 43,19 13 00.00,+11 25 00.00,0.015,4,F0   IV,0.2,5.28,"('xxxxxx q yyyymmdd',)"
